_2015_h8,idstd2005,_2005_q86a10,_2005_q86a6,n5b,d1a3,l1,id2015,n2f,k2c,d2,d10,_2005_q86a9,n2i,_2005_q86a11,idstd2015,i2b,k1c,_2005_q86a1,_2005_q86a5,id2005,_2005_q86a3,n2e,idstd2009,_2005_q86a4,a6a,_2005_q86a8,id2009,i4b,n2a,_2005_q87d,d11,c9b,n5a,n2b,_2005_q87a,main_activity_sales,total_purchases_2015,purchased_on_credit
0.0,,,,0.0,100.0,250.0,2834.0,200000000.0,0.0,17150000000.0,-7.0,,,,599418.0,240000000.0,0.0,,,,,500000000.0,,,3.0,,,,1680000000.0,,0.0,,0.0,600000000.0,,17150000000.0,0.0,0.0
0.0,,,,0.0,99.0,600.0,2836.0,50000000.0,70.0,50000000000.0,0.0,,,,599419.0,,0.0,,,,,800000000.0,,,3.0,,,,30000000000.0,,0.0,,0.0,800000000.0,,49500000000.0,0.0,0.0
0.0,,,,0.0,100.0,1059.0,2851.0,400000000.0,40.0,195000000000.0,0.0,,,,599420.0,1000000000.0,50.0,,,,,161000000000.0,,,3.0,,,,47000000000.0,,0.0,,0.0,3800000000.0,,195000000000.0,0.0,0.0
0.0,,,,0.0,98.0,300.0,2854.0,3600000000.0,0.0,40000000000.0,0.0,,,,599421.0,366000000.0,0.0,,,,,12000000000.0,,,3.0,,,,14400000000.0,,0.0,,500000000.0,4590000000.0,,39200000000.0,500000000.0,0.0
0.0,,,,0.0,100.0,60.0,2864.0,-9.0,0.0,100000000000.0,0.0,,,,599422.0,264000000.0,0.0,,,,,-9.0,,,3.0,,,,-9.0,,0.0,,0.0,-9.0,,100000000000.0,0.0,0.0
500000000.0,,,,-9.0,-9.0,140.0,2868.0,-9.0,-9.0,-9.0,0.0,,,,599423.0,500000000.0,-9.0,,,,,-9.0,,,3.0,,,,-9.0,,0.0,,150000000.0,-9.0,,0.8099999999999999,649999991.0,-58499999.19
0.0,,,,0.0,100.0,101.0,2872.0,3600000000.0,60.0,80000000000.0,0.0,,,,599424.0,720000000.0,70.0,,,,,60000000000.0,,,3.0,,,,7200000000.0,,1.0,,6000000000.0,1200000000.0,,80000000000.0,6000000000.0,4199999999.9999995
0.0,,,,0.0,99.0,100.0,2879.0,60000000.0,60.0,63000000000.0,0.0,,,,599425.0,40000000.0,65.0,,,,,46000000000.0,,,3.0,,,,12500000000.0,,2.0,,20000000000.0,480000000.0,,62370000000.0,20000000000.0,13000000000.0
0.0,,,,0.0,99.0,160.0,2881.0,200000000.0,80.0,200000000000.0,0.0,,,,599426.0,300000000.0,70.0,,,,,180000000000.0,,,3.0,,,,10000000000.0,,0.0,,100000000.0,2000000000.0,,198000000000.0,100000000.0,70000000.0
0.0,,,,0.0,85.0,160.0,2882.0,760000000.0,70.0,152000000000.0,0.0,,,,599427.0,304000000.0,100.0,,,,,91200000000.0,,,3.0,,,,15200000000.0,,0.0,,5000000000.0,304000000.0,,129200000000.0,5000000000.0,5000000000.0
1000000.0,,,,0.0,70.0,300.0,2884.0,300000000.0,90.0,82310000000.0,0.0,,,,599428.0,30000000.0,70.0,,,,,60500000000.0,,,3.0,,,,13500000000.0,,0.0,,1000000000.0,1300000000.0,,57617000000.0,1001000000.0,700700000.0
0.0,,,,0.0,99.0,130.0,2910.0,,25.0,250000000000.0,0.0,,15000.0,,599431.0,,60.0,,,,,,,,3.0,,,,10000000000.0,,0.0,,3000000000.0,1200000000.0,,247500000000.0,3000000000.0,1800000000.0
0.0,,,,0.0,60.0,75.0,2914.0,,80.0,35000000000.0,0.0,,20000000000.0,,599432.0,120000000.0,0.0,,,,,,,,3.0,,,,7200000000.0,,0.0,,0.0,42000000.0,,21000000000.0,0.0,0.0
1000000000.0,,,,4000000000.0,90.0,300.0,2915.0,,0.0,36030000000.0,0.0,,240000.0,,599433.0,600000000.0,0.0,,,,,,,,3.0,,,,6000000000.0,,0.0,,2000000000.0,300000000.0,,32427000000.0,7000000000.0,0.0
0.0,,,,0.0,99.0,80.0,2922.0,,50.0,2000000000.0,0.0,,-9.0,,599434.0,,0.0,,,,,,,,3.0,,,,1900000000.0,,0.0,,0.0,6000000.0,,1980000000.0,0.0,0.0
2000000000.0,,,,0.0,82.0,50.0,13103.0,1000000000.0,20.0,16000000000.0,0.0,,,,599789.0,10000000000.0,0.0,,,,,5000000000.0,,,2.0,,,,5000000000.0,,5.0,,1500000000.0,500000000.0,,13120000000.0,3500000000.0,0.0
0.0,,,,0.0,100.0,60.0,13205.0,300000000.0,50.0,62000000000.0,0.0,,,,599793.0,,50.0,,,,,43000000000.0,,,2.0,,,,3700000000.0,,0.0,,0.0,600000000.0,,62000000000.0,0.0,0.0
0.0,,,,0.0,70.0,232.0,13236.0,60000000.0,0.0,25000000000.0,0.0,,,,599794.0,20000000.0,0.0,,,,,-9.0,,,3.0,,,,14000000000.0,,0.0,,0.0,30000000.0,,17500000000.0,0.0,0.0
0.0,,,,0.0,-9.0,100.0,13247.0,-9.0,30.0,100000000000.0,0.0,,,,599796.0,,30.0,,,,,-9.0,,,2.0,,,,-9.0,,0.0,,0.0,-9.0,,-9000000000.0,0.0,0.0
0.0,,,,-9.0,100.0,53.0,13353.0,-9.0,100.0,10000000000.0,0.0,,,,599797.0,,100.0,,,,,2000000000.0,,,2.0,,,,-9.0,,-7.0,,600000000.0,200000000.0,,10000000000.0,599999991.0,599999991.0
200000000.0,,,,700000000.0,60.0,40.0,13401.0,450000000.0,40.0,15000000000.0,0.0,,,,599800.0,,20.0,,,,,320000000.0,,,2.0,,,,650000000.0,,0.0,,3000000000.0,1000000000.0,,9000000000.0,3900000000.0,780000000.0
100000000.0,,,,-9.0,70.0,40.0,13423.0,,70.0,33000000000.0,1.0,,-9.0,,599801.0,75000000.0,40.0,,,,,,,,2.0,,,,6320000000.0,,1.0,,3000000000.0,108000000.0,,23100000000.0,3099999991.0,1239999996.4
1000000000.0,,,,0.0,90.0,60.0,13479.0,,50.0,20000000000.0,0.0,,18000000000.0,,599805.0,200000000.0,50.0,,,,,,,,2.0,,,,5000000000.0,,0.0,,0.0,200000000.0,,18000000000.0,1000000000.0,500000000.0
0.0,,,,0.0,60.0,80.0,13483.0,,50.0,660000000000.0,0.0,,-9.0,,599806.0,,50.0,,,,,,,,2.0,,,,1500000000.0,,0.0,,0.0,500000000.0,,396000000000.0,0.0,0.0
0.0,,,,0.0,100.0,45.0,13522.0,,0.0,180000000000.0,0.0,,155000000000.0,,599810.0,,0.0,,,,,,,,2.0,,,,1000000000.0,,0.0,,0.0,400000000.0,,180000000000.0,0.0,0.0
0.0,,,,0.0,70.0,40.0,13587.0,7000000.0,70.0,32850000000.0,0.0,,,,599811.0,30000000.0,0.0,,,,,2555000000.0,,,2.0,,,,3192000000.0,,0.0,,2000000000.0,1560000000.0,,22995000000.0,2000000000.0,0.0
0.0,,,,0.0,100.0,70.0,13604.0,850000000.0,0.0,8500000000.0,0.0,,,,599812.0,,0.0,,,,,550000000.0,,,2.0,,,,40000000.0,,0.0,,3000000000.0,2000000000.0,,8500000000.0,3000000000.0,0.0
0.0,,,,0.0,100.0,38.0,13758.0,,85.0,98000000000.0,0.0,,-9.0,,599814.0,,30.0,,,,,,,,3.0,,,,2600000000.0,,0.0,,2000000000.0,70000000.0,,98000000000.0,2000000000.0,600000000.0
1000000000.0,,,,2000000000.0,90.0,560.0,13841.0,132000000.0,20.0,70000000000.0,0.0,,,,599815.0,750000000.0,20.0,,,,,2640000000.0,,,3.0,,,,-9.0,,0.0,,5000000000.0,5240000000.0,,63000000000.0,8000000000.0,1600000000.0
0.0,,,,3000000000.0,100.0,250.0,14202.0,1000000000.0,20.0,30000000000.0,0.0,,,,599816.0,,0.0,,,,,10000000000.0,,,3.0,,,,1300000000.0,,0.0,,7000000000.0,4000000000.0,,30000000000.0,10000000000.0,0.0
0.0,,,,0.0,80.0,100.0,,,70.0,-9.0,0.0,,-8.0,,,190000000.0,100.0,,,,,,466461.0,,3.0,,975.0,,6900000000.0,,0.0,,850000000.0,720000000.0,,-7.199999999999999,850000000.0,850000000.0
0.0,,,,-9.0,50.0,40.0,,0.0,100.0,4000000000.0,0.0,,,,,,100.0,,,,,300000000.0,466464.0,,2.0,,992.0,,500000000.0,,0.0,,3000000000.0,450000000.0,,2000000000.0,2999999991.0,2999999991.0
0.0,,,,0.0,80.0,60.0,,450000000.0,100.0,7000000000.0,0.0,,,,,,0.0,,,,,4000000000.0,466465.0,,2.0,,996.0,,1400000000.0,,0.0,,1500000000.0,40000000.0,,5600000000.0,1500000000.0,0.0
0.0,,,,0.0,70.0,40.0,,50000000.0,20.0,3000000000.0,0.0,,,,,108000000.0,60.0,,,,,800000000.0,466466.0,,2.0,,1013.0,,1500000000.0,,0.0,,2000000000.0,200000000.0,,2100000000.0,2000000000.0,1200000000.0
0.0,,,,0.0,60.0,60.0,,360000000.0,70.0,26000000000.0,1.0,,,,,96000000.0,0.0,,,,,1000000000.0,466468.0,,2.0,,1025.0,,2000000000.0,,0.0,300000000.0,1000000000.0,5500000000.0,,15600000000.0,1000000000.0,0.0
0.0,,,,200000000.0,60.0,120.0,,300000000.0,50.0,8500000000.0,0.0,,,,,,50.0,,,,,6300000000.0,466470.0,,2.0,,1033.0,,1100000000.0,,0.0,,400000000.0,150000000.0,,5100000000.0,600000000.0,300000000.0
0.0,,,,0.0,95.0,63.0,,,100.0,342000000000.0,0.0,,-9.0,,,,100.0,,,,,,466475.0,,3.0,,1057.0,,4000000000.0,,0.0,,0.0,90000000.0,,324900000000.0,0.0,0.0
0.0,,,,0.0,100.0,400.0,,500000000.0,89.0,690000000000.0,0.0,,,,,400000000.0,95.0,,,,,400000000000.0,466478.0,,3.0,,1070.0,,15000000000.0,,1.0,,3000000000.0,700000000.0,,690000000000.0,3000000000.0,2850000000.0
0.0,,,,0.0,90.0,80.0,,200000000.0,100.0,6000000000.0,0.0,,,,,30000000.0,100.0,,,,,600000000.0,466479.0,,2.0,,1082.0,,3600000000.0,,0.0,,1200000000.0,400000000.0,,5400000000.0,1200000000.0,1200000000.0
0.0,,,,0.0,100.0,40.0,,,5.0,2500000000.0,0.0,,,,,24000000.0,100.0,,,,,,466480.0,,2.0,,1083.0,10000000.0,960000000.0,,0.0,,350000000.0,,,2500000000.0,350000000.0,350000000.0
0.0,,,,0.0,90.0,200.0,,-9.0,100.0,18000000000.0,0.0,,,,,55000000.0,0.0,,,,,-9.0,466488.0,,3.0,,1126.0,,-9.0,,0.0,,300000000.0,-9.0,,16200000000.0,300000000.0,0.0
0.0,,,,0.0,100.0,60.0,,0.0,100.0,80000000000.0,-7.0,,,,,74000000.0,50.0,,,,,8000000000.0,466491.0,,2.0,,1137.0,,2000000000.0,,-7.0,,180000000.0,200000000.0,,80000000000.0,180000000.0,90000000.0
0.0,,,,0.0,50.0,90.0,,60000000.0,100.0,4000000000.0,0.0,,,,,,100.0,,,,,2700000000.0,466492.0,,2.0,,1141.0,,1000000000.0,,0.0,,730000000.0,180000000.0,,2000000000.0,730000000.0,730000000.0
0.0,,,,0.0,30.0,270.0,,-9.0,30.0,4000000000.0,0.0,,,,,120000000.0,0.0,,,,,1600000000.0,466507.0,,3.0,,1178.0,,470000000.0,,0.0,,0.0,860000000.0,,1200000000.0,0.0,0.0
0.0,,,,0.0,100.0,50.0,,0.0,100.0,2000000000.0,-7.0,,,,,,100.0,,,,,400000000.0,466508.0,,2.0,,1181.0,,950000000.0,,-7.0,,0.0,150000000.0,,2000000000.0,0.0,0.0
0.0,,,,0.0,90.0,40.0,,,70.0,4000000000.0,0.0,,,,,,70.0,,,,,,466511.0,,2.0,,1189.0,,920000000.0,,0.0,,0.0,,,3600000000.0,0.0,0.0
0.0,,,,0.0,90.0,120.0,,900000000.0,70.0,100000000000.0,0.0,,,,,100000000.0,80.0,,,,,60000000000.0,466514.0,,3.0,,1207.0,,1500000000.0,,0.0,,600000000.0,2000000000.0,,90000000000.0,600000000.0,480000000.0
0.0,,,,0.0,100.0,200.0,,200000000.0,70.0,15500000000.0,0.0,,,,,,50.0,,,,,9000000000.0,466516.0,,3.0,,1212.0,,5000000000.0,,0.0,,0.0,850000000.0,,15500000000.0,0.0,0.0
0.0,,,,-9.0,100.0,500.0,,300000000.0,100.0,21000000000.0,0.0,,,,,100000000.0,100.0,,,,,240000000.0,466518.0,,3.0,,1219.0,,9000000000.0,,0.0,,700000000.0,500000000.0,,21000000000.0,699999991.0,699999991.0
0.0,,,,0.0,100.0,50.0,,-9.0,100.0,4200000000.0,-7.0,,,,,,100.0,,,,,-9.0,466519.0,,2.0,,1221.0,,910000000.0,,-7.0,,0.0,240000000.0,,4200000000.0,0.0,0.0
0.0,,,,0.0,95.0,50.0,,200000000.0,70.0,3400000000.0,0.0,,,,,15000000.0,50.0,,,,,5500000000.0,466548.0,,2.0,,1364.0,,850000000.0,,0.0,,0.0,19000000.0,,3230000000.0,0.0,0.0
0.0,,,,7100000000.0,95.0,340.0,,0.0,-9.0,396547000000.0,0.0,,,,,,100.0,,,,,199000000000.0,466549.0,,3.0,,1366.0,,21000000000.0,,0.0,,2700000000.0,5500000000.0,,376719650000.0,9800000000.0,9800000000.0
0.0,,,,0.0,100.0,120.0,,2800000000.0,0.0,82000000000.0,0.0,,,,,230000000.0,0.0,,,,,95000000000.0,466550.0,,3.0,,1367.0,200000000.0,72000000000.0,,0.0,,0.0,700000000.0,,82000000000.0,0.0,0.0
0.0,,,,0.0,90.0,200.0,,,100.0,13500000000.0,0.0,,,,,30000000.0,0.0,,,,,,466553.0,,3.0,,1371.0,,1850000000.0,,0.0,,1200000000.0,,,12150000000.0,1200000000.0,0.0
0.0,,,,700000000.0,85.0,165.0,,,-9.0,5000000000.0,0.0,,,,,120000000.0,-9.0,,,,,,466555.0,,2.0,,1378.0,,500000000.0,,0.0,,2000000000.0,,,4250000000.0,2700000000.0,-243000000.0
0.0,,,,0.0,100.0,1300.0,,1360000000.0,100.0,78000000000.0,0.0,,,,,150000000.0,0.0,,,,,23000000000.0,466556.0,,3.0,,1382.0,,30000000000.0,,0.0,,5000000000.0,1100000000.0,,78000000000.0,5000000000.0,0.0
0.0,,,,0.0,100.0,71.0,,120000000.0,70.0,35000000000.0,0.0,,,,,96000000.0,20.0,,,,,20400000000.0,466561.0,,2.0,,1393.0,,1800000000.0,,0.0,,1500000000.0,240000000.0,,35000000000.0,1500000000.0,300000000.0
0.0,,,,0.0,95.0,45.0,,15000000.0,65.0,5000000000.0,0.0,,,,,12000000.0,70.0,,,,,4900000000.0,466562.0,,2.0,,1394.0,,775000000.0,,0.0,,0.0,210000000.0,,4750000000.0,0.0,0.0
0.0,,,,200000000.0,80.0,45.0,,-9.0,90.0,7500000000.0,0.0,,,,,70000000.0,10.0,,,,,4800000000.0,466565.0,,2.0,,1403.0,20000000.0,550000000.0,,0.0,,400000000.0,220000000.0,,6000000000.0,600000000.0,60000000.0
0.0,,,,0.0,100.0,490.0,,540000000.0,30.0,18000000000.0,0.0,,,,,250000000.0,50.0,,,,,1200000000.0,466567.0,,3.0,,1408.0,35000000.0,11700000000.0,,0.0,,1300000000.0,400000000.0,,18000000000.0,1300000000.0,650000000.0
0.0,,,,0.0,100.0,40.0,,2808000000.0,100.0,33948000000.0,-7.0,,,,,28800000.0,0.0,,,,,30553200000.0,466579.0,,2.0,,1446.0,,600000000.0,,-7.0,,0.0,420000000.0,,33948000000.0,0.0,0.0
0.0,,,,-9.0,100.0,500.0,,180000000.0,100.0,2851632000.0,-7.0,,,,,60000000.0,-9.0,,,,,-9.0,466581.0,,3.0,,1457.0,,840000000.0,,-7.0,67896000.0,-9.0,600000000.0,,2851632000.0,-18.0,1.6199999999999999
0.0,,,,118000000.0,100.0,500.0,,3100000000.0,30.0,87000000000.0,0.0,,,,,72000000.0,70.0,,,,,27300000000.0,466582.0,,3.0,,1462.0,,7700000000.0,,0.0,,2780000000.0,900000000.0,,87000000000.0,2898000000.0,2028599999.9999998
0.0,,,,0.0,100.0,90.0,,24323742.0,70.0,54000000000.0,0.0,,,,,120000000.0,100.0,,,,,37800000000.0,466583.0,,2.0,,1463.0,,5400000000.0,,5.0,,400000000.0,240000000.0,,54000000000.0,400000000.0,400000000.0
0.0,,,,0.0,100.0,155.0,,3500000000.0,95.0,153000000000.0,0.0,,,,,,90.0,,,,,125000000000.0,466587.0,,3.0,,1476.0,,9800000000.0,,0.0,,0.0,1700000000.0,,153000000000.0,0.0,0.0
0.0,,,,0.0,100.0,60.0,,,0.0,222000000000.0,0.0,,,,,25000000.0,0.0,,,,,,466598.0,,2.0,,1498.0,,2200000000.0,,0.0,,0.0,,,222000000000.0,0.0,0.0
0.0,,,,0.0,90.0,180.0,,-8.0,100.0,-9.0,0.0,,,,,,90.0,,,,,-8.0,466602.0,,2.0,,1508.0,,-8.0,,0.0,,5000000000.0,-8.0,,-8.1,5000000000.0,4500000000.0
0.0,,,,0.0,70.0,140.0,,-8.0,0.0,250000000000.0,0.0,,,,,,0.0,,,,,-8.0,466603.0,,3.0,,1514.0,,17000000000.0,,0.0,,1000000000.0,500000000.0,,175000000000.0,1000000000.0,0.0
0.0,,,,0.0,70.0,60.0,,2000000000.0,0.0,30000000000.0,0.0,,,,,25000000.0,0.0,,,,,21000000000.0,466604.0,,2.0,,1515.0,,430000000.0,,0.0,250000000.0,60000000.0,320000000.0,,21000000000.0,60000000.0,0.0
0.0,,,,0.0,70.0,58.0,,,100.0,1500000000.0,0.0,,,,,18000000.0,100.0,,,,,,466612.0,,2.0,,1542.0,,1176000000.0,,0.0,,0.0,,,1050000000.0,0.0,0.0
0.0,,,,0.0,100.0,50.0,,,70.0,3100000000.0,0.0,,,,,38400000.0,70.0,,,,,,466614.0,,2.0,,1547.0,50000000.0,817000000.0,,0.0,,100000000.0,,,3100000000.0,100000000.0,70000000.0
0.0,,,,0.0,90.0,150.0,,0.0,100.0,28966000000.0,0.0,,,,,,100.0,,,,,24800000000.0,466617.0,,3.0,,1552.0,,2547000000.0,,0.0,,0.0,700000000.0,,26069400000.0,0.0,0.0
0.0,,,,0.0,100.0,80.0,,,100.0,401000000000.0,0.0,,,,,80000000.0,0.0,,,,,,466619.0,,2.0,,1558.0,,4700000000.0,,0.0,-9.0,0.0,,,401000000000.0,0.0,0.0
0.0,,,,40000000000.0,90.0,2000.0,,,0.0,564000000000.0,0.0,,,,,120000000.0,70.0,,,,,,466620.0,,2.0,,1560.0,,40000000000.0,,0.0,,80000000000.0,,,507600000000.0,120000000000.0,84000000000.0
0.0,,,,0.0,70.0,42.0,,,100.0,28000000000.0,0.0,,,,,12000000.0,0.0,,,,,,466622.0,,3.0,,1563.0,20000000.0,160000000.0,,0.0,,4000000000.0,,,19600000000.0,4000000000.0,0.0
0.0,,,,0.0,90.0,150.0,,,80.0,14000000000.0,0.0,,,,,,100.0,,,,,,466623.0,,3.0,,1564.0,,10080000000.0,,0.0,,100000000.0,,,12600000000.0,100000000.0,100000000.0
0.0,,,,0.0,100.0,180.0,,,-9.0,18739315000.0,0.0,,,,,8000000.0,-9.0,,,,,,466624.0,,3.0,,1565.0,,165600000.0,,0.0,,10000000.0,,,18739315000.0,10000000.0,-900000.0
0.0,,,,0.0,99.0,104.0,,,0.0,22146000000.0,0.0,,,,,24000000.0,100.0,,,,,,466627.0,,2.0,,1574.0,,4368000000.0,,0.0,,100000000.0,,,21924540000.0,100000000.0,100000000.0
0.0,,,,15000000000.0,99.0,100.0,,300000000.0,85.0,350000000000.0,0.0,,,,,240000000.0,85.0,,,,,280000000000.0,466628.0,,3.0,,1575.0,,3000000000.0,,0.0,,20000000000.0,1800000000.0,,346500000000.0,35000000000.0,29750000000.0
0.0,,,,0.0,70.0,45.0,,,10.0,1000000000.0,0.0,,,,,36000000.0,20.0,,,,,,466629.0,,2.0,,1577.0,3000000.0,600000000.0,,0.0,,-9.0,,,700000000.0,-9.0,-1.8
0.0,,,,1430000000.0,100.0,300.0,,,100.0,27000000000.0,0.0,,,,,,-9.0,,,,,,466633.0,,3.0,,1587.0,,7800000000.0,,0.0,600000000.0,2110000000.0,,,27000000000.0,3540000000.0,-318600000.0
0.0,,,,0.0,90.0,290.0,,,15.0,220000000000.0,0.0,,,,,300000000.0,20.0,,,,,,466639.0,,3.0,,1601.0,30000000.0,12000000000.0,,0.0,,16000000000.0,,,198000000000.0,16000000000.0,3200000000.0
0.0,,,,200000000.0,100.0,50.0,,2400000000.0,15.0,25000000000.0,0.0,,,,,,0.0,,,,,-8.0,466640.0,,2.0,,1606.0,,-8.0,,0.0,12000000.0,1000000000.0,1800000000.0,,25000000000.0,1200000000.0,0.0
0.0,,,,6000000000.0,20.0,98.0,,500000000.0,70.0,7000000000.0,0.0,,,,,12000000.0,70.0,,,,,5000000000.0,466644.0,,3.0,,1619.0,,1000000000.0,,0.0,,3500000000.0,150000000.0,,1400000000.0,9500000000.0,6650000000.0
0.0,,,,0.0,100.0,190.0,,,100.0,45800000000.0,0.0,,,,,,100.0,,,,,,466651.0,,3.0,,1631.0,,10700000000.0,,0.0,,2300000000.0,,,45800000000.0,2300000000.0,2300000000.0
0.0,,,,0.0,70.0,418.0,,4800000000.0,30.0,41000000000.0,0.0,,,,,220000000.0,70.0,,,,,15700000000.0,466656.0,,3.0,,1648.0,,7800000000.0,,0.0,48000000.0,1200000000.0,2200000000.0,,28700000000.0,1200000000.0,840000000.0
0.0,,,,0.0,100.0,50.0,,200000000.0,50.0,6000000000.0,0.0,,,,,18000000.0,70.0,,,,,3000000000.0,466659.0,,3.0,,1657.0,,1800000000.0,,0.0,,0.0,150000000.0,,6000000000.0,0.0,0.0
0.0,,,,0.0,50.0,109.0,,,0.0,9000000000.0,0.0,,,,,150000000.0,0.0,,,,,,466661.0,,3.0,,1663.0,,1400000000.0,,0.0,30000000.0,0.0,,,4500000000.0,0.0,0.0
0.0,,,,0.0,100.0,100.0,,145000000.0,40.0,10000000000.0,0.0,,,,,30000000.0,40.0,,,,,7300000000.0,466665.0,,2.0,,1675.0,,1900000000.0,,0.0,,200000000.0,180000000.0,,10000000000.0,200000000.0,80000000.0
0.0,,,,7000000000.0,100.0,148.0,,,80.0,150000000000.0,0.0,,105000000000.0,,,120.0,80.0,,,,,,466666.0,,3.0,,1676.0,120.0,11000000000.0,,0.0,,200000000.0,240000000.0,,150000000000.0,7200000000.0,5760000000.0
0.0,,,,4000000000.0,90.0,60.0,,,40.0,50000000000.0,0.0,,4650000000.0,,,,80.0,,,,,,466667.0,,2.0,,1677.0,,1800000000.0,,0.0,,1000000000.0,60000000.0,,45000000000.0,5000000000.0,4000000000.0
0.0,,,,0.0,80.0,60.0,,,100.0,10000000000.0,0.0,,,,,60000000.0,100.0,,,,,,466670.0,,2.0,,1682.0,,1400000000.0,,0.0,,0.0,,,8000000000.0,0.0,0.0
0.0,,,,1200000000.0,70.0,110.0,,,30.0,26000000000.0,0.0,,,,,48000000.0,40.0,,,,,,466671.0,,2.0,,1683.0,26000000.0,4500000000.0,,0.0,,2000000000.0,,,18200000000.0,3200000000.0,1280000000.0
0.0,,,,0.0,80.0,110.0,,1300000000.0,0.0,8000000000.0,0.0,,,,,96000000.0,0.0,,,,,3500000000.0,466677.0,,3.0,,1691.0,,1800000000.0,,0.0,,7000000000.0,720000000.0,,6400000000.0,7000000000.0,0.0
0.0,,,,1000000000.0,100.0,50.0,,70000000.0,70.0,17000000000.0,0.0,,,,,35000000.0,0.0,,,,,14400000000.0,466678.0,,2.0,,1695.0,,2400000000.0,,0.0,20000000.0,8700000000.0,300000000.0,,17000000000.0,9700000000.0,0.0
0.0,,,,0.0,100.0,100.0,,300000000.0,40.0,8000000000.0,0.0,,,,,40000000.0,60.0,,,,,3500000000.0,466679.0,,2.0,,1699.0,,3200000000.0,,0.0,,0.0,300000000.0,,8000000000.0,0.0,0.0
0.0,,,,0.0,70.0,300.0,,,0.0,781000000000.0,0.0,,600000000000.0,,,,0.0,,,,,,466689.0,,2.0,,1730.0,,2200000000.0,,0.0,,1800000000.0,300000000.0,,546700000000.0,1800000000.0,0.0
0.0,,,,0.0,100.0,157.0,,180000000.0,0.0,200000000000.0,0.0,,,,,,100.0,,,,,190000000000.0,466690.0,,3.0,,1734.0,,3600000000.0,,0.0,,0.0,30000000.0,,200000000000.0,0.0,0.0
0.0,,,,0.0,100.0,50.0,,0.0,90.0,12000000000.0,0.0,,,,,,40.0,,,,,9000000000.0,466699.0,,2.0,,1783.0,,840000000.0,,0.0,,0.0,24000000.0,,12000000000.0,0.0,0.0
0.0,,,,0.0,100.0,1100.0,,1200000000.0,100.0,105000000000.0,0.0,,,,,,100.0,,,,,57000000000.0,466704.0,,3.0,,1800.0,,2850000000.0,,0.0,,0.0,480000000.0,,105000000000.0,0.0,0.0
0.0,,,,0.0,100.0,1200.0,,300000000.0,100.0,80000000000.0,-7.0,,,,,100000000.0,100.0,,,,,12000000000.0,466709.0,,3.0,,1807.0,,40000000000.0,,-7.0,300000000.0,1700000000.0,1800000000.0,,80000000000.0,1700000000.0,1700000000.0
0.0,,,,0.0,100.0,500.0,,350000000.0,100.0,30000000000.0,0.0,,,,,100000000.0,0.0,,,,,320000000.0,466711.0,,3.0,,1826.0,,22500000000.0,,0.0,,475000000.0,450000000.0,,30000000000.0,475000000.0,0.0
0.0,,,,3000000000.0,80.0,40.0,,,10.0,30000000000.0,0.0,,27000000000.0,,,80000000.0,0.0,,,,,,466716.0,,2.0,,1846.0,,1200000000.0,,0.0,,800000000.0,150000000.0,,24000000000.0,3800000000.0,0.0
0.0,,,,0.0,60.0,140.0,,,20.0,45000000000.0,0.0,,,,,100.0,20.0,,,,,,466738.0,,3.0,,1913.0,,10500000000.0,,0.0,,3000000000.0,,,27000000000.0,3000000000.0,600000000.0
0.0,,,,0.0,100.0,130.0,,300000000.0,10.0,12000000000.0,1.0,,,,,60000000.0,10.0,,,,,8000000000.0,466745.0,,3.0,,1924.0,,3000000000.0,,0.0,,0.0,100000000.0,,12000000000.0,0.0,0.0
0.0,,,,0.0,100.0,400.0,,636000000.0,100.0,22000000000.0,-7.0,,,,,,100.0,,,,,8500000000.0,466748.0,,3.0,,1955.0,,4200000000.0,,-7.0,,0.0,320000000.0,,22000000000.0,0.0,0.0
0.0,,,,0.0,85.0,120.0,,540000000.0,100.0,25000000000.0,0.0,,,,,,40.0,,,,,7000000000.0,466749.0,,3.0,,1967.0,,14000000000.0,,0.0,,900000000.0,550000000.0,,21250000000.0,900000000.0,360000000.0
0.0,,,,0.0,90.0,450.0,,1200000000.0,100.0,68000000000.0,0.0,,,,,120000000.0,100.0,,,,,13600000000.0,466751.0,,3.0,,1982.0,,30000000000.0,,0.0,,3500000000.0,2200000000.0,,61200000000.0,3500000000.0,3500000000.0
0.0,,,,0.0,100.0,100.0,,12000000.0,0.0,8000000000.0,-7.0,,,,,,0.0,,,,,3000000000.0,466753.0,,2.0,,1990.0,,1800000000.0,,-7.0,,300000000.0,180000000.0,,8000000000.0,300000000.0,0.0
0.0,,,,0.0,100.0,80.0,,0.0,100.0,7000000000.0,-7.0,,,,,30000000.0,100.0,,,,,4000000000.0,466754.0,,2.0,,2002.0,3000000.0,1800000000.0,,-7.0,,0.0,70000000.0,,7000000000.0,0.0,0.0
0.0,,,,0.0,100.0,40.0,,200000000.0,100.0,3000000000.0,0.0,,,,,,100.0,,,,,1400000000.0,466756.0,,2.0,,2025.0,,700000000.0,,0.0,,0.0,270000000.0,,3000000000.0,0.0,0.0
0.0,,,,0.0,70.0,98.0,,550000000.0,100.0,47000000000.0,0.0,,,,,192000000.0,100.0,,,,,32000000000.0,466758.0,,3.0,,2027.0,,2700000000.0,,0.0,60000000.0,160000000.0,240000000.0,,32900000000.0,160000000.0,160000000.0
