idstd2015,id2015,idstd2009,id2009,idstd2005,id2005,a6a,c9b,d1a3,d2,d10,d11,_2015_h8,i2b,i4b,n2a,n2b,n2i,n2e,n2f,n5a,n5b,_2015_h8,l1,k1c,k2c,main_activity_sales,total_purchases_2015,purchased_on_credit
599391.0,2661.0,,,,,3.0,,60.0,470000000000.0,0.0,0.0,10000000.0,564000000.0,,47000000000.0,42300000000.0,,282000000000.0,14100000000.0,105000000.0,0.0,10000000.0,700.0,98.0,70.0,282000000000.0,115000000.0,112700000.0
599392.0,2671.0,,,,,3.0,,90.0,80000000000.0,0.0,0.0,0.0,,,4000000000.0,500000000.0,,20000000000.0,700000000.0,700000000.0,0.0,0.0,99.0,92.0,100.0,72000000000.0,700000000.0,644000000.0
599393.0,2673.0,,,,,3.0,,100.0,85000000000.0,0.0,0.0,0.0,500000000.0,,8000000000.0,3000000000.0,,50000000000.0,2000000000.0,400000000.0,0.0,0.0,150.0,50.0,80.0,85000000000.0,400000000.0,200000000.0
599395.0,2681.0,,,,,3.0,20000000.0,40.0,100000000000.0,0.0,0.0,100000000.0,500000000.0,60000000.0,40000000000.0,1800000000.0,,10000000000.0,300000000.0,6000000000.0,0.0,100000000.0,160.0,85.0,100.0,40000000000.0,6100000000.0,5185000000.0
599396.0,2687.0,,,,,3.0,,100.0,450000000000.0,0.0,0.0,0.0,,,38000000000.0,1200000000.0,,252000000000.0,10000000000.0,10000000000.0,6000000000.0,0.0,300.0,60.0,100.0,450000000000.0,16000000000.0,9600000000.0
599397.0,2690.0,,,,,3.0,,100.0,120000000000.0,0.0,0.0,0.0,480000000.0,,25000000000.0,2300000000.0,,60000000000.0,100000000.0,5000000000.0,0.0,0.0,220.0,100.0,100.0,120000000000.0,5000000000.0,5000000000.0
599398.0,2714.0,,,,,3.0,,100.0,401000000000.0,0.0,0.0,0.0,,,1200000000.0,200000000.0,,200000000000.0,500000000.0,0.0,0.0,0.0,150.0,50.0,50.0,401000000000.0,0.0,0.0
599399.0,2715.0,,,,,3.0,,95.0,800000000000.0,0.0,0.0,0.0,480000000.0,,60000000000.0,6000000000.0,,-9.0,6000000.0,0.0,0.0,0.0,970.0,97.0,100.0,760000000000.0,0.0,0.0
599400.0,2724.0,,,,,3.0,,60.0,755000000000.0,0.0,10.0,0.0,,,18550000000.0,1350000000.0,-9.0,,,0.0,0.0,0.0,150.0,50.0,50.0,453000000000.0,0.0,0.0
599402.0,2729.0,,,,,3.0,,100.0,382700000000.0,0.0,0.0,0.0,-9.0,,20000000000.0,350000000.0,,-9.0,-9.0,15000000000.0,0.0,0.0,2000.0,90.0,100.0,382700000000.0,15000000000.0,13500000000.0
599403.0,2739.0,,,,,3.0,,80.0,20000000000.0,0.0,0.0,0.0,,,8000000000.0,200000000.0,15200000000.0,,,0.0,0.0,0.0,150.0,50.0,5.0,16000000000.0,0.0,0.0
599405.0,2752.0,,,,,3.0,,100.0,65000000000.0,0.0,0.0,20000000.0,2530000000.0,,8400000000.0,360000000.0,,1400000000.0,3000000000.0,600000000.0,0.0,20000000.0,110.0,50.0,70.0,65000000000.0,620000000.0,310000000.0
599406.0,2762.0,,,,,3.0,,40.0,328600000000.0,0.0,0.0,50000000.0,8000000000.0,300000000.0,47900000000.0,3000000000.0,,-9.0,-9.0,2000000000.0,0.0,50000000.0,800.0,70.0,20.0,131440000000.0,2050000000.0,1435000000.0
599407.0,2766.0,,,,,3.0,,98.0,3770000000000.0,0.0,0.0,0.0,,,1500000000000.0,4000000000.0,-9.0,,,50000000000.0,0.0,0.0,17000.0,50.0,20.0,3694600000000.0,50000000000.0,25000000000.0
599408.0,2776.0,,,,,3.0,,98.0,14000000000000.0,0.0,0.0,100000000.0,,,1500000000000.0,4000000000.0,,-9.0,1100000000000.0,500000000.0,-9.0,100000000.0,17000.0,50.0,20.0,13720000000000.0,599999991.0,299999995.5
599409.0,2793.0,,,,,3.0,12000000000.0,100.0,1260000000000.0,0.0,5.0,160000000.0,1210000000.0,,30000000000.0,18000000000.0,,960000000000.0,3600000000.0,700000000.0,16000000000.0,160000000.0,370.0,50.0,10.0,1260000000000.0,16860000000.0,8430000000.0
599410.0,2796.0,,,,,3.0,,95.0,200000000000.0,0.0,0.0,0.0,,,180000000000.0,6000000000.0,,-9.0,100000000.0,0.0,0.0,0.0,100.0,15.0,45.0,190000000000.0,0.0,0.0
599411.0,2801.0,,,,,3.0,,65.0,750300000000.0,0.0,0.0,500000000.0,700000000.0,,60470000000.0,5645000000.0,,696800000000.0,2763000000.0,4200000000.0,0.0,500000000.0,450.0,90.0,90.0,487695000000.0,4700000000.0,4230000000.0
599412.0,2803.0,,,,,3.0,277000000.0,65.0,300000000000.0,0.0,0.0,0.0,1150000000.0,,30000000000.0,5550000000.0,,225000000000.0,1440000000.0,2450000000.0,-9.0,0.0,800.0,40.0,50.0,195000000000.0,2449999991.0,979999996.4000001
599413.0,2819.0,,,,,3.0,,100.0,240000000000.0,-7.0,0.0,0.0,3600000000.0,,76800000000.0,8400000000.0,,76800000000.0,30000000000.0,0.0,0.0,0.0,140.0,0.0,0.0,240000000000.0,0.0,0.0
599414.0,2824.0,,,,,3.0,,99.0,18000000000.0,-7.0,0.0,0.0,,,5040000000.0,420000000.0,,-9.0,12000000.0,0.0,0.0,0.0,120.0,0.0,0.0,17820000000.0,0.0,0.0
599415.0,2825.0,,,,,3.0,,100.0,30000000000.0,-7.0,0.0,0.0,400000000.0,,20000000000.0,1200000000.0,,2000000000.0,-9.0,0.0,0.0,0.0,270.0,2.0,100.0,30000000000.0,0.0,0.0
599416.0,2829.0,,,,,3.0,,100.0,16000000000.0,-7.0,0.0,0.0,135000000.0,,13000000000.0,480000000.0,,250000000.0,600000000.0,3300000000.0,1200000000.0,0.0,250.0,0.0,0.0,16000000000.0,4500000000.0,0.0
599417.0,2832.0,,,,,3.0,,100.0,-9.0,-7.0,0.0,0.0,300000000.0,,-9.0,-9.0,,-9.0,-9.0,-9.0,0.0,0.0,120.0,20.0,0.0,-9.0,-9.0,-1.8
599418.0,2834.0,,,,,3.0,,100.0,17150000000.0,-7.0,0.0,0.0,240000000.0,,1680000000.0,600000000.0,,500000000.0,200000000.0,0.0,0.0,0.0,250.0,0.0,0.0,17150000000.0,0.0,0.0
599419.0,2836.0,,,,,3.0,,99.0,50000000000.0,0.0,0.0,0.0,,,30000000000.0,800000000.0,,800000000.0,50000000.0,0.0,0.0,0.0,600.0,0.0,70.0,49500000000.0,0.0,0.0
599420.0,2851.0,,,,,3.0,,100.0,195000000000.0,0.0,0.0,0.0,1000000000.0,,47000000000.0,3800000000.0,,161000000000.0,400000000.0,0.0,0.0,0.0,1059.0,50.0,40.0,195000000000.0,0.0,0.0
599421.0,2854.0,,,,,3.0,,98.0,40000000000.0,0.0,0.0,0.0,366000000.0,,14400000000.0,4590000000.0,,12000000000.0,3600000000.0,500000000.0,0.0,0.0,300.0,0.0,0.0,39200000000.0,500000000.0,0.0
599422.0,2864.0,,,,,3.0,,100.0,100000000000.0,0.0,0.0,0.0,264000000.0,,-9.0,-9.0,,-9.0,-9.0,0.0,0.0,0.0,60.0,0.0,0.0,100000000000.0,0.0,0.0
599423.0,2868.0,,,,,3.0,,-9.0,-9.0,0.0,0.0,500000000.0,500000000.0,,-9.0,-9.0,,-9.0,-9.0,150000000.0,-9.0,500000000.0,140.0,-9.0,-9.0,0.8099999999999999,649999991.0,-58499999.19
599424.0,2872.0,,,,,3.0,,100.0,80000000000.0,0.0,1.0,0.0,720000000.0,,7200000000.0,1200000000.0,,60000000000.0,3600000000.0,6000000000.0,0.0,0.0,101.0,70.0,60.0,80000000000.0,6000000000.0,4199999999.9999995
599425.0,2879.0,,,,,3.0,,99.0,63000000000.0,0.0,2.0,0.0,40000000.0,,12500000000.0,480000000.0,,46000000000.0,60000000.0,20000000000.0,0.0,0.0,100.0,65.0,60.0,62370000000.0,20000000000.0,13000000000.0
599426.0,2881.0,,,,,3.0,,99.0,200000000000.0,0.0,0.0,0.0,300000000.0,,10000000000.0,2000000000.0,,180000000000.0,200000000.0,100000000.0,0.0,0.0,160.0,70.0,80.0,198000000000.0,100000000.0,70000000.0
599427.0,2882.0,,,,,3.0,,85.0,152000000000.0,0.0,0.0,0.0,304000000.0,,15200000000.0,304000000.0,,91200000000.0,760000000.0,5000000000.0,0.0,0.0,160.0,100.0,70.0,129200000000.0,5000000000.0,5000000000.0
599428.0,2884.0,,,,,3.0,,70.0,82310000000.0,0.0,0.0,1000000.0,30000000.0,,13500000000.0,1300000000.0,,60500000000.0,300000000.0,1000000000.0,0.0,1000000.0,300.0,70.0,90.0,57617000000.0,1001000000.0,700700000.0
599431.0,2910.0,,,,,3.0,,99.0,250000000000.0,0.0,0.0,0.0,,,10000000000.0,1200000000.0,15000.0,,,3000000000.0,0.0,0.0,130.0,60.0,25.0,247500000000.0,3000000000.0,1800000000.0
599432.0,2914.0,,,,,3.0,,60.0,35000000000.0,0.0,0.0,0.0,120000000.0,,7200000000.0,42000000.0,20000000000.0,,,0.0,0.0,0.0,75.0,0.0,80.0,21000000000.0,0.0,0.0
599433.0,2915.0,,,,,3.0,,90.0,36030000000.0,0.0,0.0,1000000000.0,600000000.0,,6000000000.0,300000000.0,240000.0,,,2000000000.0,4000000000.0,1000000000.0,300.0,0.0,0.0,32427000000.0,7000000000.0,0.0
599434.0,2922.0,,,,,3.0,,99.0,2000000000.0,0.0,0.0,0.0,,,1900000000.0,6000000.0,-9.0,,,0.0,0.0,0.0,80.0,0.0,50.0,1980000000.0,0.0,0.0
599789.0,13103.0,,,,,2.0,,82.0,16000000000.0,0.0,5.0,2000000000.0,10000000000.0,,5000000000.0,500000000.0,,5000000000.0,1000000000.0,1500000000.0,0.0,2000000000.0,50.0,0.0,20.0,13120000000.0,3500000000.0,0.0
599793.0,13205.0,,,,,2.0,,100.0,62000000000.0,0.0,0.0,0.0,,,3700000000.0,600000000.0,,43000000000.0,300000000.0,0.0,0.0,0.0,60.0,50.0,50.0,62000000000.0,0.0,0.0
599794.0,13236.0,,,,,3.0,,70.0,25000000000.0,0.0,0.0,0.0,20000000.0,,14000000000.0,30000000.0,,-9.0,60000000.0,0.0,0.0,0.0,232.0,0.0,0.0,17500000000.0,0.0,0.0
599796.0,13247.0,,,,,2.0,,-9.0,100000000000.0,0.0,0.0,0.0,,,-9.0,-9.0,,-9.0,-9.0,0.0,0.0,0.0,100.0,30.0,30.0,-9000000000.0,0.0,0.0
599797.0,13353.0,,,,,2.0,,100.0,10000000000.0,0.0,-7.0,0.0,,,-9.0,200000000.0,,2000000000.0,-9.0,600000000.0,-9.0,0.0,53.0,100.0,100.0,10000000000.0,599999991.0,599999991.0
599800.0,13401.0,,,,,2.0,,60.0,15000000000.0,0.0,0.0,200000000.0,,,650000000.0,1000000000.0,,320000000.0,450000000.0,3000000000.0,700000000.0,200000000.0,40.0,20.0,40.0,9000000000.0,3900000000.0,780000000.0
599801.0,13423.0,,,,,2.0,,70.0,33000000000.0,1.0,1.0,100000000.0,75000000.0,,6320000000.0,108000000.0,-9.0,,,3000000000.0,-9.0,100000000.0,40.0,40.0,70.0,23100000000.0,3099999991.0,1239999996.4
599805.0,13479.0,,,,,2.0,,90.0,20000000000.0,0.0,0.0,1000000000.0,200000000.0,,5000000000.0,200000000.0,18000000000.0,,,0.0,0.0,1000000000.0,60.0,50.0,50.0,18000000000.0,1000000000.0,500000000.0
599806.0,13483.0,,,,,2.0,,60.0,660000000000.0,0.0,0.0,0.0,,,1500000000.0,500000000.0,-9.0,,,0.0,0.0,0.0,80.0,50.0,50.0,396000000000.0,0.0,0.0
599810.0,13522.0,,,,,2.0,,100.0,180000000000.0,0.0,0.0,0.0,,,1000000000.0,400000000.0,155000000000.0,,,0.0,0.0,0.0,45.0,0.0,0.0,180000000000.0,0.0,0.0
599811.0,13587.0,,,,,2.0,,70.0,32850000000.0,0.0,0.0,0.0,30000000.0,,3192000000.0,1560000000.0,,2555000000.0,7000000.0,2000000000.0,0.0,0.0,40.0,0.0,70.0,22995000000.0,2000000000.0,0.0
599812.0,13604.0,,,,,2.0,,100.0,8500000000.0,0.0,0.0,0.0,,,40000000.0,2000000000.0,,550000000.0,850000000.0,3000000000.0,0.0,0.0,70.0,0.0,0.0,8500000000.0,3000000000.0,0.0
599814.0,13758.0,,,,,3.0,,100.0,98000000000.0,0.0,0.0,0.0,,,2600000000.0,70000000.0,-9.0,,,2000000000.0,0.0,0.0,38.0,30.0,85.0,98000000000.0,2000000000.0,600000000.0
599815.0,13841.0,,,,,3.0,,90.0,70000000000.0,0.0,0.0,1000000000.0,750000000.0,,-9.0,5240000000.0,,2640000000.0,132000000.0,5000000000.0,2000000000.0,1000000000.0,560.0,20.0,20.0,63000000000.0,8000000000.0,1600000000.0
599816.0,14202.0,,,,,3.0,,100.0,30000000000.0,0.0,0.0,0.0,,,1300000000.0,4000000000.0,,10000000000.0,1000000000.0,7000000000.0,3000000000.0,0.0,250.0,0.0,20.0,30000000000.0,10000000000.0,0.0
